timestamp,type,key,latency_ms,success,is_stale,version
2025-11-27T15:56:02.588171-08:00,read,key_222,4.15,false,false,0
2025-11-27T15:56:02.59894-08:00,read,key_784,0.94,false,false,0
2025-11-27T15:56:02.609966-08:00,read,key_225,0.90,false,false,0
2025-11-27T15:56:02.621028-08:00,read,key_224,1.17,false,false,0
2025-11-27T15:56:02.632084-08:00,read,key_789,1.27,true,false,31
2025-11-27T15:56:02.643145-08:00,read,key_781,1.37,false,false,0
2025-11-27T15:56:02.6542-08:00,read,key_716,1.47,false,false,0
2025-11-27T15:56:02.665255-08:00,read,key_224,1.48,false,false,0
2025-11-27T15:56:02.676315-08:00,read,key_224,1.59,false,false,0
2025-11-27T15:56:02.687467-08:00,read,key_716,2.12,false,false,0
2025-11-27T15:56:02.698498-08:00,read,key_710,1.31,false,false,0
2025-11-27T15:56:02.709627-08:00,read,key_717,1.81,false,false,0
2025-11-27T15:56:02.720765-08:00,read,key_718,2.05,false,false,0
2025-11-27T15:56:02.731851-08:00,read,key_716,1.67,false,false,0
2025-11-27T15:56:02.743009-08:00,read,key_253,1.72,false,false,0
2025-11-27T15:56:02.754124-08:00,read,key_715,2.12,false,false,0
2025-11-27T15:56:02.76522-08:00,read,key_780,1.70,false,false,0
2025-11-27T15:56:02.776664-08:00,read,key_220,1.80,false,false,0
2025-11-27T15:56:02.787117-08:00,read,key_789,2.19,true,false,31
2025-11-27T15:56:02.797694-08:00,read,key_221,1.85,false,false,0
2025-11-27T15:56:02.808795-08:00,read,key_653,1.69,false,false,0
2025-11-27T15:56:02.819045-08:00,read,key_221,1.54,false,false,0
2025-11-27T15:56:02.829461-08:00,read,key_653,1.76,false,false,0
2025-11-27T15:56:02.840587-08:00,read,key_251,1.69,false,false,0
2025-11-27T15:56:02.850699-08:00,read,key_714,1.21,false,false,0
2025-11-27T15:56:02.861722-08:00,read,key_655,1.16,false,false,0
2025-11-27T15:56:02.871928-08:00,read,key_251,1.16,false,false,0
2025-11-27T15:56:02.882975-08:00,read,key_657,1.25,false,false,0
2025-11-27T15:56:02.893997-08:00,read,key_129,1.57,true,false,54
2025-11-27T15:56:02.905055-08:00,read,key_251,1.69,false,false,0
2025-11-27T15:56:02.916095-08:00,read,key_659,1.54,false,false,0
2025-11-27T15:56:02.92713-08:00,read,key_222,1.34,false,false,0
2025-11-27T15:56:02.938184-08:00,read,key_717,1.57,false,false,0
2025-11-27T15:56:02.949241-08:00,read,key_713,1.43,false,false,0
2025-11-27T15:56:02.959879-08:00,read,key_616,1.39,false,false,0
2025-11-27T15:56:02.970935-08:00,read,key_656,1.60,false,false,0
2025-11-27T15:56:02.981975-08:00,read,key_225,1.44,false,false,0
2025-11-27T15:56:02.993018-08:00,read,key_612,1.54,false,false,0
2025-11-27T15:56:03.004045-08:00,read,key_718,1.41,false,false,0
2025-11-27T15:56:03.015104-08:00,read,key_221,1.05,false,false,0
2025-11-27T15:56:03.026123-08:00,read,key_714,1.62,false,false,0
2025-11-27T15:56:03.037167-08:00,read,key_781,1.44,false,false,0
2025-11-27T15:56:03.048208-08:00,read,key_596,0.97,false,false,0
2025-11-27T15:56:03.059222-08:00,read,key_652,1.39,false,false,0
2025-11-27T15:56:03.070239-08:00,read,key_220,1.30,false,false,0
2025-11-27T15:56:03.081272-08:00,read,key_653,1.29,false,false,0
2025-11-27T15:56:03.092356-08:00,read,key_596,1.33,false,false,0
2025-11-27T15:56:03.103406-08:00,read,key_593,1.47,false,false,0
2025-11-27T15:56:03.113832-08:00,read,key_610,1.40,false,false,0
