timestamp,type,key,latency_ms,success,is_stale,version
2025-11-16T16:44:39.262451-08:00,read,key_112,2.44,true,false,12215
2025-11-16T16:44:39.273413-08:00,read,key_115,0.26,true,false,11955
2025-11-16T16:44:39.284472-08:00,read,key_115,0.30,true,false,11955
2025-11-16T16:44:39.294617-08:00,read,key_117,0.40,true,false,12157
2025-11-16T16:44:39.305639-08:00,read,key_784,0.28,true,false,13151
2025-11-16T16:44:39.316388-08:00,read,key_780,0.30,true,false,13215
2025-11-16T16:44:39.327425-08:00,read,key_116,0.32,true,false,12502
2025-11-16T16:44:39.349523-08:00,read,key_110,1.40,true,false,11869
2025-11-16T16:44:39.360398-08:00,read,key_114,0.52,true,false,12661
2025-11-16T16:44:39.370859-08:00,read,key_368,0.37,true,false,12828
2025-11-16T16:44:39.381566-08:00,read,key_115,0.46,true,false,11955
2025-11-16T16:44:39.392632-08:00,read,key_782,0.41,true,false,13344
2025-11-16T16:44:39.403727-08:00,read,key_112,0.48,true,false,12215
2025-11-16T16:44:39.414886-08:00,read,key_360,0.49,true,false,13436
2025-11-16T16:44:39.42562-08:00,read,key_364,0.75,true,false,13386
2025-11-16T16:44:39.447596-08:00,read,key_117,2.61,true,false,12157
2025-11-16T16:44:39.458629-08:00,read,key_786,0.79,true,false,13260
2025-11-16T16:44:39.468828-08:00,read,key_629,0.65,true,false,12078
2025-11-16T16:44:39.479966-08:00,read,key_785,0.63,true,false,12790
2025-11-16T16:44:39.491098-08:00,read,key_398,0.67,true,false,13491
2025-11-16T16:44:39.502422-08:00,read,key_175,0.73,true,false,12996
2025-11-16T16:44:39.51352-08:00,read,key_171,0.76,true,false,10321
2025-11-16T16:44:39.524678-08:00,read,key_362,0.85,true,false,13430
2025-11-16T16:44:39.535823-08:00,read,key_392,0.66,true,false,12090
2025-11-16T16:44:39.546915-08:00,read,key_788,0.65,true,false,13331
2025-11-16T16:44:39.558068-08:00,read,key_271,0.83,true,false,13110
2025-11-16T16:44:39.568632-08:00,read,key_115,0.64,true,false,11955
2025-11-16T16:44:39.579767-08:00,read,key_627,0.77,true,false,11997
2025-11-16T16:44:39.590882-08:00,read,key_789,0.63,true,false,13479
2025-11-16T16:44:39.602123-08:00,read,key_369,0.63,true,false,13335
2025-11-16T16:44:39.613251-08:00,read,key_367,0.56,true,false,13144
2025-11-16T16:44:39.62391-08:00,read,key_276,0.54,true,false,13240
2025-11-16T16:44:39.634964-08:00,read,key_110,0.51,true,false,11869
2025-11-16T16:44:39.338471-08:00,write,key_119,301.90,true,false,13547
2025-11-16T16:44:39.645581-08:00,read,key_390,0.49,true,false,13485
2025-11-16T16:44:39.656644-08:00,read,key_623,0.52,true,false,12298
2025-11-16T16:44:39.667797-08:00,read,key_783,0.95,true,false,13434
2025-11-16T16:44:39.689429-08:00,read,key_626,0.74,true,false,9226
2025-11-16T16:44:39.700596-08:00,read,key_621,0.82,true,false,12540
2025-11-16T16:44:39.711735-08:00,read,key_170,0.75,true,false,11792
2025-11-16T16:44:39.722896-08:00,read,key_889,0.83,true,false,13353
2025-11-16T16:44:39.734149-08:00,read,key_745,0.83,true,false,12925
2025-11-16T16:44:39.43675-08:00,write,key_363,303.03,true,false,13548
2025-11-16T16:44:39.744857-08:00,read,key_172,0.63,true,false,11875
2025-11-16T16:44:39.755999-08:00,read,key_154,0.65,true,false,11426
2025-11-16T16:44:39.767185-08:00,read,key_785,0.76,true,false,12790
2025-11-16T16:44:39.77833-08:00,read,key_393,0.70,true,false,12176
2025-11-16T16:44:39.789452-08:00,read,key_159,0.76,true,false,11303
2025-11-16T16:44:39.800635-08:00,read,key_781,0.89,true,false,13349
2025-11-16T16:44:39.811784-08:00,read,key_176,0.75,true,false,11581
2025-11-16T16:44:39.822972-08:00,read,key_113,0.75,true,false,12636
2025-11-16T16:44:39.845351-08:00,read,key_747,0.62,true,false,13457
2025-11-16T16:44:39.856505-08:00,read,key_277,0.97,true,false,12888
2025-11-16T16:44:39.867697-08:00,read,key_917,0.62,true,false,11292
2025-11-16T16:44:39.878784-08:00,read,key_787,0.68,true,false,13164
2025-11-16T16:44:39.888978-08:00,read,key_626,0.63,true,false,9226
2025-11-16T16:44:39.900153-08:00,read,key_884,0.87,true,false,13338
2025-11-16T16:44:39.911323-08:00,read,key_177,0.81,true,false,12353
2025-11-16T16:44:39.922471-08:00,read,key_178,0.69,true,false,11547
2025-11-16T16:44:39.933593-08:00,read,key_273,0.86,true,false,13406
2025-11-16T16:44:39.944752-08:00,read,key_179,0.64,true,false,12016
2025-11-16T16:44:39.955918-08:00,read,key_154,0.79,true,false,11426
2025-11-16T16:44:39.967089-08:00,read,key_368,0.75,true,false,12828
2025-11-16T16:44:39.978258-08:00,read,key_178,0.61,true,false,11547
2025-11-16T16:44:39.678964-08:00,write,key_114,303.23,true,false,13549
2025-11-16T16:44:39.989112-08:00,read,key_748,0.72,true,false,12984
2025-11-16T16:44:40.000307-08:00,read,key_784,0.86,true,false,13151
2025-11-16T16:44:40.011443-08:00,read,key_347,0.69,true,false,12510
2025-11-16T16:44:40.022677-08:00,read,key_281,0.72,true,false,12621
2025-11-16T16:44:40.044282-08:00,read,key_172,0.54,true,false,11875
2025-11-16T16:44:40.055431-08:00,read,key_274,0.77,true,false,13249
2025-11-16T16:44:40.066594-08:00,read,key_363,0.88,true,false,13548
2025-11-16T16:44:40.077769-08:00,read,key_672,0.67,true,false,12784
2025-11-16T16:44:40.088464-08:00,read,key_176,0.73,true,false,11581
2025-11-16T16:44:40.099594-08:00,read,key_179,0.81,true,false,12016
2025-11-16T16:44:40.110725-08:00,read,key_883,0.72,true,false,13420
2025-11-16T16:44:40.121859-08:00,read,key_679,0.78,true,false,13408
2025-11-16T16:44:40.133029-08:00,read,key_736,0.82,true,false,13056
2025-11-16T16:44:39.8342-08:00,write,key_369,302.10,true,false,13550
2025-11-16T16:44:40.143681-08:00,read,key_671,0.62,true,false,13285
2025-11-16T16:44:40.154814-08:00,read,key_626,0.84,true,false,9226
2025-11-16T16:44:40.165999-08:00,read,key_676,0.75,true,false,13375
2025-11-16T16:44:40.188234-08:00,read,key_625,0.83,true,false,10591
2025-11-16T16:44:40.199403-08:00,read,key_932,0.84,true,false,10787
2025-11-16T16:44:40.210552-08:00,read,key_159,0.76,true,false,11303
2025-11-16T16:44:40.221698-08:00,read,key_888,0.69,true,false,13402
2025-11-16T16:44:40.232945-08:00,read,key_271,0.75,true,false,13110
2025-11-16T16:44:40.244097-08:00,read,key_885,0.68,true,false,13297
2025-11-16T16:44:40.255264-08:00,read,key_174,0.97,true,false,11530
2025-11-16T16:44:40.266476-08:00,read,key_170,0.62,true,false,11792
2025-11-16T16:44:40.277157-08:00,read,key_531,0.54,true,false,11863
2025-11-16T16:44:40.2882-08:00,read,key_170,0.33,true,false,11792
2025-11-16T16:44:40.299248-08:00,read,key_342,0.28,true,false,13053
2025-11-16T16:44:40.310291-08:00,read,key_730,0.27,true,false,13425
2025-11-16T16:44:40.321339-08:00,read,key_349,0.31,true,false,11507
2025-11-16T16:44:40.03378-08:00,write,key_175,302.79,true,false,13551
2025-11-16T16:44:40.343247-08:00,read,key_629,0.41,true,false,12078
2025-11-16T16:44:40.354314-08:00,read,key_170,0.43,true,false,11792
2025-11-16T16:44:40.3654-08:00,read,key_349,0.45,true,false,11507
2025-11-16T16:44:40.376494-08:00,read,key_673,0.52,true,false,13206
2025-11-16T16:44:40.387608-08:00,read,key_343,0.43,true,false,12463
2025-11-16T16:44:40.398708-08:00,read,key_706,0.45,true,false,10984
2025-11-16T16:44:40.409778-08:00,read,key_173,0.45,true,false,13028
2025-11-16T16:44:40.420898-08:00,read,key_390,0.45,true,false,13485
2025-11-16T16:44:40.43197-08:00,read,key_789,0.42,true,false,13479
2025-11-16T16:44:40.454168-08:00,read,key_938,1.44,true,false,12410
2025-11-16T16:44:40.465223-08:00,read,key_365,0.38,true,false,12517
2025-11-16T16:44:40.476258-08:00,read,key_340,0.30,true,false,13148
2025-11-16T16:44:40.177115-08:00,write,key_620,303.04,true,false,13552
2025-11-16T16:44:40.487088-08:00,read,key_700,0.29,true,false,11782
2025-11-16T16:44:40.498143-08:00,read,key_530,0.45,true,false,11135
2025-11-16T16:44:40.520267-08:00,read,key_272,0.35,true,false,13368
2025-11-16T16:44:40.531312-08:00,read,key_170,0.24,true,false,11792
2025-11-16T16:44:40.542366-08:00,read,key_395,0.29,true,false,13259
2025-11-16T16:44:40.553409-08:00,read,key_931,0.31,true,false,12004
2025-11-16T16:44:40.564464-08:00,read,key_671,0.42,true,false,13554
2025-11-16T16:44:40.575499-08:00,read,key_885,0.32,true,false,13297
2025-11-16T16:44:40.586554-08:00,read,key_178,0.31,true,false,11547
2025-11-16T16:44:40.5976-08:00,read,key_835,0.42,true,false,11325
2025-11-16T16:44:40.608658-08:00,read,key_622,0.43,true,false,12266
2025-11-16T16:44:40.630954-08:00,read,key_709,1.79,true,false,12188
2025-11-16T16:44:40.332448-08:00,write,key_624,302.47,true,false,13553
2025-11-16T16:44:40.641786-08:00,read,key_916,0.44,true,false,11396
2025-11-16T16:44:40.652983-08:00,read,key_177,0.56,true,false,12353
2025-11-16T16:44:40.664154-08:00,read,key_736,0.67,true,false,13056
2025-11-16T16:44:40.67532-08:00,read,key_627,0.67,true,false,11997
2025-11-16T16:44:40.686479-08:00,read,key_832,0.78,true,false,12418
2025-11-16T16:44:40.697736-08:00,read,key_178,1.04,true,false,11547
2025-11-16T16:44:40.708441-08:00,read,key_151,0.60,true,false,13441
2025-11-16T16:44:40.719574-08:00,read,key_885,0.71,true,false,13297
2025-11-16T16:44:40.73064-08:00,read,key_332,0.67,true,false,13532
2025-11-16T16:44:40.74171-08:00,read,key_235,0.49,true,false,13316
2025-11-16T16:44:40.443093-08:00,write,key_671,302.72,true,false,13554
2025-11-16T16:44:40.752485-08:00,read,key_111,0.26,true,false,12141
2025-11-16T16:44:40.763519-08:00,read,key_537,0.31,true,false,12186
2025-11-16T16:44:40.774576-08:00,read,key_868,0.34,true,false,9365
2025-11-16T16:44:40.785203-08:00,read,key_171,0.30,true,false,10321
2025-11-16T16:44:40.79625-08:00,read,key_701,0.39,true,false,12074
2025-11-16T16:44:40.807291-08:00,read,key_866,0.29,true,false,13419
2025-11-16T16:44:40.509198-08:00,write,key_273,302.57,true,false,13555
2025-11-16T16:44:40.829155-08:00,read,key_674,0.77,true,false,13435
